"TimeGenerated [UTC]",Computer,EventID,RenderedDescription
"6/16/2026, 7:49:27.207 PM","dc-zta.ztaresearch.local",4672,"Special privileges assigned to new logon.  Subject: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH 	Logon ID:		0x1289EE  Privileges:		SeSecurityPrivilege 			SeBackupPrivilege 			SeRestorePrivilege 			SeTakeOwnershipPrivilege 			SeDebugPrivilege 			SeSystemEnvironmentPrivilege 			SeLoadDriverPrivilege 			SeImpersonatePrivilege 			SeDelegateSessionUserImpersonatePrivilege 			SeEnableDelegationPrivilege"
"6/16/2026, 7:48:27.190 PM","dc-zta.ztaresearch.local",4624,"An account was successfully logged on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Logon Information: 	Logon Type:		3 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH.LOCAL 	Logon ID:		0x126D8E 	Linked Logon ID:		0x0 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{c14ae458-8db1-2d90-8a27-d1010b5b3f99}  Process Information: 	Process ID:		0x0 	Process Name:		-  Network Information: 	Workstation Name:	- 	Source Network Address:	::1 	Source Port:		50495  Detailed Authentication Information: 	Logon Process:		Kerberos 	Authentication Package:	Kerberos 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"6/16/2026, 7:48:27.190 PM","dc-zta.ztaresearch.local",4672,"Special privileges assigned to new logon.  Subject: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH 	Logon ID:		0x126D8E  Privileges:		SeSecurityPrivilege 			SeBackupPrivilege 			SeRestorePrivilege 			SeTakeOwnershipPrivilege 			SeDebugPrivilege 			SeSystemEnvironmentPrivilege 			SeLoadDriverPrivilege 			SeImpersonatePrivilege 			SeDelegateSessionUserImpersonatePrivilege 			SeEnableDelegationPrivilege"
"6/16/2026, 7:47:27.179 PM","dc-zta.ztaresearch.local",4624,"An account was successfully logged on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Logon Information: 	Logon Type:		3 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH.LOCAL 	Logon ID:		0x124FFF 	Linked Logon ID:		0x0 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{c14ae458-8db1-2d90-8a27-d1010b5b3f99}  Process Information: 	Process ID:		0x0 	Process Name:		-  Network Information: 	Workstation Name:	- 	Source Network Address:	::1 	Source Port:		50467  Detailed Authentication Information: 	Logon Process:		Kerberos 	Authentication Package:	Kerberos 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"6/16/2026, 7:47:27.179 PM","dc-zta.ztaresearch.local",4672,"Special privileges assigned to new logon.  Subject: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH 	Logon ID:		0x124FFF  Privileges:		SeSecurityPrivilege 			SeBackupPrivilege 			SeRestorePrivilege 			SeTakeOwnershipPrivilege 			SeDebugPrivilege 			SeSystemEnvironmentPrivilege 			SeLoadDriverPrivilege 			SeImpersonatePrivilege 			SeDelegateSessionUserImpersonatePrivilege 			SeEnableDelegationPrivilege"
"6/16/2026, 7:46:58.689 PM","dc-zta.ztaresearch.local",4624,"An account was successfully logged on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Logon Information: 	Logon Type:		3 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Delegation  New Logon: 	Security ID:		S-1-5-21-284071044-3268266793-2814020225-2601 	Account Name:		FS-ZTA$ 	Account Domain:		ZTARESEARCH.LOCAL 	Logon ID:		0x123592 	Linked Logon ID:		0x0 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{2c3d8b12-2429-f677-8ee4-25cfe4d9bc3f}  Process Information: 	Process ID:		0x0 	Process Name:		-  Network Information: 	Workstation Name:	- 	Source Network Address:	10.0.1.20 	Source Port:		58904  Detailed Authentication Information: 	Logon Process:		Kerberos 	Authentication Package:	Kerberos 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"6/16/2026, 7:46:50.422 PM","dc-zta.ztaresearch.local",4624,"An account was successfully logged on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Logon Information: 	Logon Type:		3 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH.LOCAL 	Logon ID:		0x123244 	Linked Logon ID:		0x0 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{7ad69f18-f9ad-5afc-2b3b-89c210a705f3}  Process Information: 	Process ID:		0x0 	Process Name:		-  Network Information: 	Workstation Name:	- 	Source Network Address:	::1 	Source Port:		0  Detailed Authentication Information: 	Logon Process:		Kerberos 	Authentication Package:	Kerberos 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"6/16/2026, 7:46:50.422 PM","dc-zta.ztaresearch.local",4672,"Special privileges assigned to new logon.  Subject: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH 	Logon ID:		0x123244  Privileges:		SeSecurityPrivilege 			SeBackupPrivilege 			SeRestorePrivilege 			SeTakeOwnershipPrivilege 			SeDebugPrivilege 			SeSystemEnvironmentPrivilege 			SeLoadDriverPrivilege 			SeImpersonatePrivilege 			SeDelegateSessionUserImpersonatePrivilege 			SeEnableDelegationPrivilege"
"6/16/2026, 7:46:50.408 PM","dc-zta.ztaresearch.local",4624,"An account was successfully logged on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Logon Information: 	Logon Type:		3 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH.LOCAL 	Logon ID:		0x12313A 	Linked Logon ID:		0x0 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{c14ae458-8db1-2d90-8a27-d1010b5b3f99}  Process Information: 	Process ID:		0x0 	Process Name:		-  Network Information: 	Workstation Name:	- 	Source Network Address:	10.0.1.10 	Source Port:		50444  Detailed Authentication Information: 	Logon Process:		Kerberos 	Authentication Package:	Kerberos 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"6/16/2026, 7:46:50.408 PM","dc-zta.ztaresearch.local",4672,"Special privileges assigned to new logon.  Subject: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH 	Logon ID:		0x12313A  Privileges:		SeSecurityPrivilege 			SeBackupPrivilege 			SeRestorePrivilege 			SeTakeOwnershipPrivilege 			SeDebugPrivilege 			SeSystemEnvironmentPrivilege 			SeLoadDriverPrivilege 			SeImpersonatePrivilege 			SeDelegateSessionUserImpersonatePrivilege 			SeEnableDelegationPrivilege"
"6/16/2026, 7:46:50.405 PM","dc-zta.ztaresearch.local",4624,"An account was successfully logged on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Logon Information: 	Logon Type:		3 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH.LOCAL 	Logon ID:		0x1230EA 	Linked Logon ID:		0x0 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{7ad69f18-f9ad-5afc-2b3b-89c210a705f3}  Process Information: 	Process ID:		0x0 	Process Name:		-  Network Information: 	Workstation Name:	- 	Source Network Address:	::1 	Source Port:		0  Detailed Authentication Information: 	Logon Process:		Kerberos 	Authentication Package:	Kerberos 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"6/16/2026, 7:46:50.405 PM","dc-zta.ztaresearch.local",4672,"Special privileges assigned to new logon.  Subject: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH 	Logon ID:		0x1230EA  Privileges:		SeSecurityPrivilege 			SeBackupPrivilege 			SeRestorePrivilege 			SeTakeOwnershipPrivilege 			SeDebugPrivilege 			SeSystemEnvironmentPrivilege 			SeLoadDriverPrivilege 			SeImpersonatePrivilege 			SeDelegateSessionUserImpersonatePrivilege 			SeEnableDelegationPrivilege"
"6/16/2026, 7:46:50.398 PM","dc-zta.ztaresearch.local",4624,"An account was successfully logged on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Logon Information: 	Logon Type:		3 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Delegation  New Logon: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH.LOCAL 	Logon ID:		0x123001 	Linked Logon ID:		0x0 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{7ad69f18-f9ad-5afc-2b3b-89c210a705f3}  Process Information: 	Process ID:		0x0 	Process Name:		-  Network Information: 	Workstation Name:	- 	Source Network Address:	fe80::6281:4404:d084:6b58 	Source Port:		50440  Detailed Authentication Information: 	Logon Process:		Kerberos 	Authentication Package:	Kerberos 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"6/16/2026, 7:46:50.398 PM","dc-zta.ztaresearch.local",4672,"Special privileges assigned to new logon.  Subject: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH 	Logon ID:		0x123001  Privileges:		SeSecurityPrivilege 			SeBackupPrivilege 			SeRestorePrivilege 			SeTakeOwnershipPrivilege 			SeDebugPrivilege 			SeSystemEnvironmentPrivilege 			SeLoadDriverPrivilege 			SeImpersonatePrivilege 			SeDelegateSessionUserImpersonatePrivilege 			SeEnableDelegationPrivilege"
"6/16/2026, 7:46:50.396 PM","dc-zta.ztaresearch.local",4624,"An account was successfully logged on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Logon Information: 	Logon Type:		3 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH.LOCAL 	Logon ID:		0x122FB7 	Linked Logon ID:		0x0 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{c14ae458-8db1-2d90-8a27-d1010b5b3f99}  Process Information: 	Process ID:		0x0 	Process Name:		-  Network Information: 	Workstation Name:	- 	Source Network Address:	fe80::6281:4404:d084:6b58 	Source Port:		50443  Detailed Authentication Information: 	Logon Process:		Kerberos 	Authentication Package:	Kerberos 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"6/16/2026, 7:46:50.395 PM","dc-zta.ztaresearch.local",4672,"Special privileges assigned to new logon.  Subject: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH 	Logon ID:		0x122FB7  Privileges:		SeSecurityPrivilege 			SeBackupPrivilege 			SeRestorePrivilege 			SeTakeOwnershipPrivilege 			SeDebugPrivilege 			SeSystemEnvironmentPrivilege 			SeLoadDriverPrivilege 			SeImpersonatePrivilege 			SeDelegateSessionUserImpersonatePrivilege 			SeEnableDelegationPrivilege"
"6/16/2026, 7:46:30.193 PM","dc-zta.ztaresearch.local",4624,"An account was successfully logged on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Logon Information: 	Logon Type:		3 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH.LOCAL 	Logon ID:		0x122A91 	Linked Logon ID:		0x0 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{c14ae458-8db1-2d90-8a27-d1010b5b3f99}  Process Information: 	Process ID:		0x0 	Process Name:		-  Network Information: 	Workstation Name:	- 	Source Network Address:	fe80::6281:4404:d084:6b58 	Source Port:		50433  Detailed Authentication Information: 	Logon Process:		Kerberos 	Authentication Package:	Kerberos 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"6/16/2026, 7:46:30.193 PM","dc-zta.ztaresearch.local",4672,"Special privileges assigned to new logon.  Subject: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH 	Logon ID:		0x122A91  Privileges:		SeSecurityPrivilege 			SeBackupPrivilege 			SeRestorePrivilege 			SeTakeOwnershipPrivilege 			SeDebugPrivilege 			SeSystemEnvironmentPrivilege 			SeLoadDriverPrivilege 			SeImpersonatePrivilege 			SeDelegateSessionUserImpersonatePrivilege 			SeEnableDelegationPrivilege"
"6/16/2026, 7:46:30.185 PM","dc-zta.ztaresearch.local",4624,"An account was successfully logged on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Logon Information: 	Logon Type:		3 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH.LOCAL 	Logon ID:		0x122A09 	Linked Logon ID:		0x0 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{c14ae458-8db1-2d90-8a27-d1010b5b3f99}  Process Information: 	Process ID:		0x0 	Process Name:		-  Network Information: 	Workstation Name:	- 	Source Network Address:	fe80::6281:4404:d084:6b58 	Source Port:		50432  Detailed Authentication Information: 	Logon Process:		Kerberos 	Authentication Package:	Kerberos 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"6/16/2026, 7:46:30.185 PM","dc-zta.ztaresearch.local",4672,"Special privileges assigned to new logon.  Subject: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH 	Logon ID:		0x122A09  Privileges:		SeSecurityPrivilege 			SeBackupPrivilege 			SeRestorePrivilege 			SeTakeOwnershipPrivilege 			SeDebugPrivilege 			SeSystemEnvironmentPrivilege 			SeLoadDriverPrivilege 			SeImpersonatePrivilege 			SeDelegateSessionUserImpersonatePrivilege 			SeEnableDelegationPrivilege"
"6/16/2026, 7:46:27.173 PM","dc-zta.ztaresearch.local",4624,"An account was successfully logged on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Logon Information: 	Logon Type:		3 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH.LOCAL 	Logon ID:		0x1225F5 	Linked Logon ID:		0x0 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{c14ae458-8db1-2d90-8a27-d1010b5b3f99}  Process Information: 	Process ID:		0x0 	Process Name:		-  Network Information: 	Workstation Name:	- 	Source Network Address:	::1 	Source Port:		50429  Detailed Authentication Information: 	Logon Process:		Kerberos 	Authentication Package:	Kerberos 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"6/16/2026, 7:46:27.173 PM","dc-zta.ztaresearch.local",4672,"Special privileges assigned to new logon.  Subject: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH 	Logon ID:		0x1225F5  Privileges:		SeSecurityPrivilege 			SeBackupPrivilege 			SeRestorePrivilege 			SeTakeOwnershipPrivilege 			SeDebugPrivilege 			SeSystemEnvironmentPrivilege 			SeLoadDriverPrivilege 			SeImpersonatePrivilege 			SeDelegateSessionUserImpersonatePrivilege 			SeEnableDelegationPrivilege"
"6/16/2026, 7:45:27.160 PM","dc-zta.ztaresearch.local",4624,"An account was successfully logged on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Logon Information: 	Logon Type:		3 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH.LOCAL 	Logon ID:		0x11FE55 	Linked Logon ID:		0x0 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{c14ae458-8db1-2d90-8a27-d1010b5b3f99}  Process Information: 	Process ID:		0x0 	Process Name:		-  Network Information: 	Workstation Name:	- 	Source Network Address:	::1 	Source Port:		50395  Detailed Authentication Information: 	Logon Process:		Kerberos 	Authentication Package:	Kerberos 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"6/16/2026, 7:45:27.160 PM","dc-zta.ztaresearch.local",4672,"Special privileges assigned to new logon.  Subject: 	Security ID:		S-1-5-18 	Account Name:		dc-zta$ 	Account Domain:		ZTARESEARCH 	Logon ID:		0x11FE55  Privileges:		SeSecurityPrivilege 			SeBackupPrivilege 			SeRestorePrivilege 			SeTakeOwnershipPrivilege 			SeDebugPrivilege 			SeSystemEnvironmentPrivilege 			SeLoadDriverPrivilege 			SeImpersonatePrivilege 			SeDelegateSessionUserImpersonatePrivilege 			SeEnableDelegationPrivilege"
